Relatório Pluviométrico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
02/09/2022  17:15:00            ND     ND     ND     ND     ND
02/09/2022  17:30:00           0.0     ND     ND     ND     ND
02/09/2022  17:45:00           0.0     ND     ND     ND     ND
02/09/2022  18:00:00           0.0     ND     ND     ND     ND
02/09/2022  18:15:00           0.0    0.0     ND     ND     ND
02/09/2022  18:30:00           0.0    0.0     ND     ND     ND
02/09/2022  18:45:00           0.0    0.0     ND     ND     ND
02/09/2022  19:00:00           0.0    0.0     ND     ND     ND
02/09/2022  19:15:00           0.0    0.0     ND     ND     ND
02/09/2022  19:30:00           0.0    0.0     ND     ND     ND
02/09/2022  19:45:00           0.0    0.0     ND     ND     ND
02/09/2022  20:00:00           0.0    0.0     ND     ND     ND
02/09/2022  20:15:00           0.0    0.0     ND     ND     ND
02/09/2022  20:30:00           0.0    0.0     ND     ND     ND
02/09/2022  20:45:00           0.0    0.0     ND     ND     ND
02/09/2022  21:00:00           0.0    0.0     ND     ND     ND
02/09/2022  21:15:00           0.0    0.0    0.0     ND     ND
02/09/2022  21:30:00           0.0    0.0    0.0     ND     ND
02/09/2022  21:45:00           0.0    0.0    0.0     ND     ND
02/09/2022  22:00:00           0.0    0.0    0.0     ND     ND
02/09/2022  22:15:00           0.0    0.0    0.0     ND     ND
02/09/2022  22:30:00           0.0    0.0    0.0     ND     ND
02/09/2022  22:45:00           0.0    0.0    0.0     ND     ND
02/09/2022  23:00:00           0.0    0.0    0.0     ND     ND
02/09/2022  23:15:00           0.0    0.0    0.0     ND     ND
02/09/2022  23:30:00           0.0    0.0    0.0     ND     ND
02/09/2022  23:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  00:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  00:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  00:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  00:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  01:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  01:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  01:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  01:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  02:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  02:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  02:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  02:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  03:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  03:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  03:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  03:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  04:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  04:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  04:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  04:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  05:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  05:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  05:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  05:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  06:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  06:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  06:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  06:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  07:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  07:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  07:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  07:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  08:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  08:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  08:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  08:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  09:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  09:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  09:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  09:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  10:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  10:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  10:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  10:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  11:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  11:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  11:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  11:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  12:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  12:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  12:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  12:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  13:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  13:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  13:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  13:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  14:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  14:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  14:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  14:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  15:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  15:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  15:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  15:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  16:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  16:15:00           0.0    0.0    0.0     ND     ND
03/09/2022  16:30:00           0.0    0.0    0.0     ND     ND
03/09/2022  16:45:00           0.0    0.0    0.0     ND     ND
03/09/2022  17:00:00           0.0    0.0    0.0     ND     ND
03/09/2022  17:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  17:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  17:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  18:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  18:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  18:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  18:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  19:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  19:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  19:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  19:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  20:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  20:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  20:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  20:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  21:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  21:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  21:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  21:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  22:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  22:15:00           0.0    0.0    0.0    0.0     ND
03/09/2022  22:30:00           0.0    0.0    0.0    0.0     ND
03/09/2022  22:45:00           0.0    0.0    0.0    0.0     ND
03/09/2022  23:00:00           0.0    0.0    0.0    0.0     ND
03/09/2022  23:15:00           0.2    0.2    0.2    0.2     ND
03/09/2022  23:30:00           0.0    0.2    0.2    0.2     ND
03/09/2022  23:45:00           0.0    0.2    0.2    0.2     ND
04/09/2022  00:00:00           0.8    1.0    1.0    1.0     ND
04/09/2022  00:15:00           3.2    4.0    4.2    4.2     ND
04/09/2022  00:30:00           3.4    7.4    7.6    7.6     ND
04/09/2022  00:45:00           1.4    8.8    9.0    9.0     ND
04/09/2022  01:00:00           1.0    9.0   10.0   10.0     ND
04/09/2022  01:15:00           0.6    6.4   10.6   10.6     ND
04/09/2022  01:30:00           1.4    4.4   12.0   12.0     ND
04/09/2022  01:45:00           2.2    5.2   14.2   14.2     ND
04/09/2022  02:00:00           2.2    6.4   16.4   16.4     ND
04/09/2022  02:15:00           2.0    7.8   18.4   18.4     ND
04/09/2022  02:30:00           2.6    9.0   21.0   21.0     ND
04/09/2022  02:45:00           2.0    8.8   23.0   23.0     ND
04/09/2022  03:00:00           3.8   10.4   26.8   26.8     ND
04/09/2022  03:15:00           2.6   11.0   29.2   29.4     ND
04/09/2022  03:30:00           2.4   10.8   31.6   31.8     ND
04/09/2022  03:45:00           0.8    9.6   32.4   32.6     ND
04/09/2022  04:00:00           1.2    7.0   32.8   33.8     ND
04/09/2022  04:15:00           0.8    5.2   30.4   34.6     ND
04/09/2022  04:30:00           1.2    4.0   28.2   35.8     ND
04/09/2022  04:45:00           1.4    4.6   28.2   37.2     ND
04/09/2022  05:00:00           1.2    4.6   28.4   38.4     ND
04/09/2022  05:15:00           2.2    6.0   30.0   40.6     ND
04/09/2022  05:30:00           2.0    6.8   30.6   42.6     ND
04/09/2022  05:45:00           1.0    6.4   29.4   43.6     ND
04/09/2022  06:00:00           1.2    6.4   28.4   44.8     ND
04/09/2022  06:15:00           1.0    5.2   27.4   45.8     ND
04/09/2022  06:30:00           0.2    3.4   25.0   46.0     ND
04/09/2022  06:45:00           0.0    2.4   23.0   46.0     ND
04/09/2022  07:00:00           0.4    1.6   19.6   46.4     ND
04/09/2022  07:15:00           0.2    0.8   17.2   46.6     ND
04/09/2022  07:30:00           0.0    0.6   14.8   46.6     ND
04/09/2022  07:45:00           0.2    0.8   14.2   46.8     ND
04/09/2022  08:00:00           0.2    0.6   13.2   47.0     ND
04/09/2022  08:15:00           0.0    0.4   12.4   47.0     ND
04/09/2022  08:30:00           0.0    0.4   11.2   47.0     ND
04/09/2022  08:45:00           0.0    0.2    9.8   47.0     ND
04/09/2022  09:00:00           0.0    0.0    8.6   47.0     ND
04/09/2022  09:15:00           0.0    0.0    6.4   47.0     ND
04/09/2022  09:30:00           0.0    0.0    4.4   47.0     ND
04/09/2022  09:45:00           0.0    0.0    3.4   47.0     ND
04/09/2022  10:00:00           0.0    0.0    2.2   47.0     ND
04/09/2022  10:15:00           0.0    0.0    1.2   47.0     ND
04/09/2022  10:30:00           0.0    0.0    1.0   47.0     ND
04/09/2022  10:45:00           0.0    0.0    1.0   47.0     ND
04/09/2022  11:00:00           0.0    0.0    0.6   47.0     ND
04/09/2022  11:15:00           0.0    0.0    0.4   47.0     ND
04/09/2022  11:30:00           0.0    0.0    0.4   47.0     ND
04/09/2022  11:45:00           0.0    0.0    0.2   47.0     ND
04/09/2022  12:00:00           0.0    0.0    0.0   47.0     ND
04/09/2022  12:15:00           0.0    0.0    0.0   47.0     ND
04/09/2022  12:30:00           0.2    0.2    0.2   47.2     ND
04/09/2022  12:45:00           0.0    0.2    0.2   47.2     ND
04/09/2022  13:00:00           0.0    0.2    0.2   47.2     ND
04/09/2022  13:15:00           0.0    0.2    0.2   47.2     ND
04/09/2022  13:30:00           0.0    0.0    0.2   47.2     ND
04/09/2022  13:45:00           0.0    0.0    0.2   47.2     ND
04/09/2022  14:00:00           0.0    0.0    0.2   47.2     ND
04/09/2022  14:15:00           0.0    0.0    0.2   47.2     ND
04/09/2022  14:30:00           0.0    0.0    0.2   47.2     ND
04/09/2022  14:45:00           0.6    0.6    0.8   47.8     ND
04/09/2022  15:00:00           0.4    1.0    1.2   48.2     ND
04/09/2022  15:15:00           0.6    1.6    1.8   48.8     ND
04/09/2022  15:30:00           0.0    1.6    1.8   48.8     ND
04/09/2022  15:45:00           0.0    1.0    1.8   48.8     ND
04/09/2022  16:00:00           0.0    0.6    1.8   48.8     ND
04/09/2022  16:15:00           0.0    0.0    1.8   48.8     ND
04/09/2022  16:30:00           0.0    0.0    1.6   48.8     ND
04/09/2022  16:45:00           0.0    0.0    1.6   48.8     ND
04/09/2022  17:00:00           0.0    0.0    1.6   48.8     ND
04/09/2022  17:15:00           0.0    0.0    1.6   48.8     ND
04/09/2022  17:30:00           0.0    0.0    1.6   48.8     ND
04/09/2022  17:45:00           0.0    0.0    1.6   48.8     ND
04/09/2022  18:00:00           0.0    0.0    1.6   48.8     ND
04/09/2022  18:15:00           0.0    0.0    1.6   48.8     ND
04/09/2022  18:30:00           0.0    0.0    1.6   48.8     ND
04/09/2022  18:45:00           0.0    0.0    1.0   48.8     ND
04/09/2022  19:00:00           0.0    0.0    0.6   48.8     ND
04/09/2022  19:15:00           0.2    0.2    0.2   49.0     ND
04/09/2022  19:30:00           0.0    0.2    0.2   49.0     ND
04/09/2022  19:45:00           0.0    0.2    0.2   49.0     ND
04/09/2022  20:00:00           0.0    0.2    0.2   49.0     ND
04/09/2022  20:15:00           0.0    0.0    0.2   49.0     ND
04/09/2022  20:30:00           0.0    0.0    0.2   49.0     ND
04/09/2022  20:45:00           1.2    1.2    1.4   50.2     ND
04/09/2022  21:00:00           0.4    1.6    1.8   50.6     ND
04/09/2022  21:15:00           0.2    1.8    2.0   50.8     ND
04/09/2022  21:30:00           0.0    1.8    2.0   50.8     ND
04/09/2022  21:45:00           0.2    0.8    2.2   51.0     ND
04/09/2022  22:00:00           0.0    0.4    2.2   51.0     ND
04/09/2022  22:15:00           0.0    0.2    2.2   51.0     ND
04/09/2022  22:30:00           0.0    0.2    2.2   51.0     ND
04/09/2022  22:45:00           0.0    0.0    2.2   51.0     ND
04/09/2022  23:00:00           0.0    0.0    2.2   51.0     ND
04/09/2022  23:15:00           0.0    0.0    2.0   50.8     ND
04/09/2022  23:30:00           0.0    0.0    2.0   50.8     ND
04/09/2022  23:45:00           0.0    0.0    2.0   50.8     ND
05/09/2022  00:00:00           0.0    0.0    2.0   50.0     ND
05/09/2022  00:15:00           0.0    0.0    2.0   46.8     ND
05/09/2022  00:30:00           0.0    0.0    2.0   43.4     ND
05/09/2022  00:45:00           0.0    0.0    0.8   42.0     ND
05/09/2022  01:00:00           0.0    0.0    0.4   41.0     ND
05/09/2022  01:15:00           0.0    0.0    0.2   40.4     ND
05/09/2022  01:30:00           0.0    0.0    0.2   39.0     ND
05/09/2022  01:45:00           0.0    0.0    0.0   36.8     ND
05/09/2022  02:00:00           0.0    0.0    0.0   34.6     ND
05/09/2022  02:15:00           0.0    0.0    0.0   32.6     ND
05/09/2022  02:30:00           0.0    0.0    0.0   30.0     ND
05/09/2022  02:45:00           0.0    0.0    0.0   28.0     ND
05/09/2022  03:00:00           0.0    0.0    0.0   24.2     ND
05/09/2022  03:15:00           0.0    0.0    0.0   21.6     ND
05/09/2022  03:30:00           0.0    0.0    0.0   19.2     ND
05/09/2022  03:45:00           0.0    0.0    0.0   18.4     ND
05/09/2022  04:00:00           0.0    0.0    0.0   17.2     ND
05/09/2022  04:15:00           0.0    0.0    0.0   16.4     ND
05/09/2022  04:30:00           0.0    0.0    0.0   15.2     ND
05/09/2022  04:45:00           0.0    0.0    0.0   13.8     ND
05/09/2022  05:00:00           0.0    0.0    0.0   12.6     ND
05/09/2022  05:15:00           0.0    0.0    0.0   10.4     ND
05/09/2022  05:30:00           0.0    0.0    0.0    8.4     ND
05/09/2022  05:45:00           0.0    0.0    0.0    7.4     ND
05/09/2022  06:00:00           0.0    0.0    0.0    6.2     ND
05/09/2022  06:15:00           0.0    0.0    0.0    5.2     ND
05/09/2022  06:30:00           0.0    0.0    0.0    5.0     ND
05/09/2022  06:45:00           0.0    0.0    0.0    5.0     ND
05/09/2022  07:00:00           0.0    0.0    0.0    4.6     ND
05/09/2022  07:15:00           0.0    0.0    0.0    4.4     ND
05/09/2022  07:30:00           0.0    0.0    0.0    4.4     ND
05/09/2022  07:45:00           0.0    0.0    0.0    4.2     ND
05/09/2022  08:00:00           0.0    0.0    0.0    4.0     ND
05/09/2022  08:15:00           0.0    0.0    0.0    4.0     ND
05/09/2022  08:30:00           0.0    0.0    0.0    4.0     ND
05/09/2022  08:45:00           0.0    0.0    0.0    4.0     ND
05/09/2022  09:00:00           0.0    0.0    0.0    4.0     ND
05/09/2022  09:15:00           0.0    0.0    0.0    4.0     ND
05/09/2022  09:30:00           0.0    0.0    0.0    4.0     ND
05/09/2022  09:45:00           0.0    0.0    0.0    4.0     ND
05/09/2022  10:00:00           0.0    0.0    0.0    4.0     ND
05/09/2022  10:15:00           0.0    0.0    0.0    4.0     ND
05/09/2022  10:30:00           0.0    0.0    0.0    4.0     ND
05/09/2022  10:45:00           0.0    0.0    0.0    4.0     ND
05/09/2022  11:00:00           0.0    0.0    0.0    4.0     ND
05/09/2022  11:15:00           0.0    0.0    0.0    4.0     ND
05/09/2022  11:30:00           0.0    0.0    0.0    4.0     ND
05/09/2022  11:45:00           0.0    0.0    0.0    4.0     ND
05/09/2022  12:00:00           0.0    0.0    0.0    4.0     ND
05/09/2022  12:15:00           0.0    0.0    0.0    4.0     ND
05/09/2022  12:30:00           0.0    0.0    0.0    3.8     ND
05/09/2022  12:45:00           0.0    0.0    0.0    3.8     ND
05/09/2022  13:00:00           0.0    0.0    0.0    3.8     ND
05/09/2022  13:15:00           0.0    0.0    0.0    3.8     ND
05/09/2022  13:30:00           0.0    0.0    0.0    3.8     ND
05/09/2022  13:45:00           0.0    0.0    0.0    3.8     ND
05/09/2022  14:00:00           0.0    0.0    0.0    3.8     ND
05/09/2022  14:15:00           0.0    0.0    0.0    3.8     ND
05/09/2022  14:30:00           0.0    0.0    0.0    3.8     ND
05/09/2022  14:45:00           0.0    0.0    0.0    3.2     ND
05/09/2022  15:00:00           0.0    0.0    0.0    2.8     ND
05/09/2022  15:15:00           0.0    0.0    0.0    2.2     ND
05/09/2022  15:30:00           0.0    0.0    0.0    2.2     ND
05/09/2022  15:45:00           0.0    0.0    0.0    2.2     ND
05/09/2022  16:00:00           0.0    0.0    0.0    2.2     ND
05/09/2022  16:15:00           0.0    0.0    0.0    2.2     ND
05/09/2022  16:30:00           0.0    0.0    0.0    2.2     ND
05/09/2022  16:45:00           0.0    0.0    0.0    2.2     ND
05/09/2022  17:00:00           0.0    0.0    0.0    2.2     ND
05/09/2022  17:15:00           0.0    0.0    0.0    2.2     ND
05/09/2022  17:30:00           0.0    0.0    0.0    2.2     ND
05/09/2022  17:45:00           0.0    0.0    0.0    2.2     ND
05/09/2022  18:00:00           0.0    0.0    0.0    2.2     ND
05/09/2022  18:15:00           0.0    0.0    0.0    2.2     ND
05/09/2022  18:30:00           0.0    0.0    0.0    2.2     ND
05/09/2022  18:45:00           0.0    0.0    0.0    2.2     ND
05/09/2022  19:00:00           0.0    0.0    0.0    2.2     ND
05/09/2022  19:15:00           0.0    0.0    0.0    2.0     ND
05/09/2022  19:30:00           0.0    0.0    0.0    2.0     ND
05/09/2022  19:45:00           0.0    0.0    0.0    2.0     ND
05/09/2022  20:00:00           0.0    0.0    0.0    2.0     ND
05/09/2022  20:15:00           0.0    0.0    0.0    2.0     ND
05/09/2022  20:30:00           0.0    0.0    0.0    2.0     ND
05/09/2022  20:45:00           0.0    0.0    0.0    0.8     ND
05/09/2022  21:00:00           0.0    0.0    0.0    0.4     ND
05/09/2022  21:15:00           0.0    0.0    0.0    0.2     ND
05/09/2022  21:30:00           0.0    0.0    0.0    0.2     ND
05/09/2022  21:45:00           0.0    0.0    0.0    0.0     ND
05/09/2022  22:00:00           0.0    0.0    0.0    0.0     ND
05/09/2022  22:15:00           0.0    0.0    0.0    0.0     ND
05/09/2022  22:30:00           0.0    0.0    0.0    0.0     ND
05/09/2022  22:45:00           0.0    0.0    0.0    0.0     ND
05/09/2022  23:00:00           0.0    0.0    0.0    0.0     ND
05/09/2022  23:15:00           0.0    0.0    0.0    0.0     ND
05/09/2022  23:30:00           0.0    0.0    0.0    0.0     ND
05/09/2022  23:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  00:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  00:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  00:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  00:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  01:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  01:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  01:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  01:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  02:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  02:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  02:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  02:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  03:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  03:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  03:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  03:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  04:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  04:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  04:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  04:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  05:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  05:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  05:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  05:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  06:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  06:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  06:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  06:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  07:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  07:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  07:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  07:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  08:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  08:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  08:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  08:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  09:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  09:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  09:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  09:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  10:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  10:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  10:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  10:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  11:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  11:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  11:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  11:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  12:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  12:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  12:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  12:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  13:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  13:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  13:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  13:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  14:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  14:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  14:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  14:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  15:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  15:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  15:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  15:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  16:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  16:15:00           0.0    0.0    0.0    0.0     ND
06/09/2022  16:30:00           0.0    0.0    0.0    0.0     ND
06/09/2022  16:45:00           0.0    0.0    0.0    0.0     ND
06/09/2022  17:00:00           0.0    0.0    0.0    0.0     ND
06/09/2022  17:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  17:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  17:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  18:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  18:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  18:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  18:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  19:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  19:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  19:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  19:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  20:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  20:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  20:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  20:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  21:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  21:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  21:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  21:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  22:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  22:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  22:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  22:45:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  23:00:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  23:15:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  23:30:00           0.0    0.0    0.0    0.0   51.0
06/09/2022  23:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  00:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  00:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  00:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  00:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  01:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  01:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  01:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  01:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  02:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  02:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  02:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  02:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  03:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  03:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  03:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  03:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  04:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  04:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  04:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  04:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  05:00:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  05:15:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  05:30:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  05:45:00           0.0    0.0    0.0    0.0   51.0
07/09/2022  06:00:00           0.0    0.0    0.0    0.0   51.0
